mesydaq Position Calibration File
position data: 1 row title, mapped pixel and occupancy in columns
bin	pix[0]	occ[0]	pix[1]	occ[1]	pix[2]	occ[2]	pix[3]	occ[3]	pix[4]	occ[4]	pix[5]	occ[5]	pix[6]	occ[6]	pix[7]	occ[7]	pix[8]	occ[8]	pix[9]	occ[9]	pix[10]	occ[10]	pix[11]	occ[11]	pix[12]	occ[12]	pix[13]	occ[13]	pix[14]	occ[14]	pix[15]	occ[15]	pix[16]	occ[16]	pix[17]	occ[17]	pix[18]	occ[18]	pix[19]	occ[19]	pix[20]	occ[20]	pix[21]	occ[21]	pix[22]	occ[22]	pix[23]	occ[23]	pix[24]	occ[24]	pix[25]	occ[25]	pix[26]	occ[26]	pix[27]	occ[27]	pix[28]	occ[28]	pix[29]	occ[29]	pix[30]	occ[30]	pix[31]	occ[31]	pix[32]	occ[32]	pix[33]	occ[33]	pix[34]	occ[34]	pix[35]	occ[35]	pix[36]	occ[36]	pix[37]	occ[37]	pix[38]	occ[38]	pix[39]	occ[39]	pix[40]	occ[40]	pix[41]	occ[41]	pix[42]	occ[42]	pix[43]	occ[43]	pix[44]	occ[44]	pix[45]	occ[45]	pix[46]	occ[46]	pix[47]	occ[47]	pix[48]	occ[48]	pix[49]	occ[49]	pix[50]	occ[50]	pix[51]	occ[51]	pix[52]	occ[52]	pix[53]	occ[53]	pix[54]	occ[54]	pix[55]	occ[55]	pix[56]	occ[56]	pix[57]	occ[57]	pix[58]	occ[58]	pix[59]	occ[59]	pix[60]	occ[60]	pix[61]	occ[61]	pix[62]	occ[62]	pix[63]	occ[63]	pix[64]	occ[64]	pix[65]	occ[65]	pix[66]	occ[66]	pix[67]	occ[67]	pix[68]	occ[68]	pix[69]	occ[69]	pix[70]	occ[70]	pix[71]	occ[71]	pix[72]	occ[72]	pix[73]	occ[73]	pix[74]	occ[74]	pix[75]	occ[75]	pix[76]	occ[76]	pix[77]	occ[77]	pix[78]	occ[78]	pix[79]	occ[79]	pix[80]	occ[80]	pix[81]	occ[81]	pix[82]	occ[82]	pix[83]	occ[83]	pix[84]	occ[84]	pix[85]	occ[85]	pix[86]	occ[86]	pix[87]	occ[87]	pix[88]	occ[88]	pix[89]	occ[89]	pix[90]	occ[90]	pix[91]	occ[91]	pix[92]	occ[92]	pix[93]	occ[93]	pix[94]	occ[94]	pix[95]	occ[95]	pix[96]	occ[96]	pix[97]	occ[97]	pix[98]	occ[98]	pix[99]	occ[99]	pix[100]	occ[100]	pix[101]	occ[101]	pix[102]	occ[102]	pix[103]	occ[103]	pix[104]	occ[104]	pix[105]	occ[105]	pix[106]	occ[106]	pix[107]	occ[107]	pix[108]	occ[108]	pix[109]	occ[109]	pix[110]	occ[110]	pix[111]	occ[111]	pix[112]	occ[112]	pix[113]	occ[113]	pix[114]	occ[114]	pix[115]	occ[115]	pix[116]	occ[116]	pix[117]	occ[117]	pix[118]	occ[118]	pix[119]	occ[119]	pix[120]	occ[120]	pix[121]	occ[121]	pix[122]	occ[122]	pix[123]	occ[123]	pix[124]	occ[124]	pix[125]	occ[125]	pix[126]	occ[126]	pix[127]	occ[127]	
240	30	1	29	0.015394	30	1	30	1	29	1	29	1	29	1	29	1	29	1	29	0.66235	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	30	1	30	1	29	1	29	0.000409151	29	0.439578	30	1	30	1	30	1	29	0.879368	30	1	29	0.78361	30	1	30	1	29	0.462874	29	1	30	1	30	1	30	1	29	1	30	1	30	1	30	1	30	1	29	0.674844	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	30	1	30	1	30	1	30	1	30	1	29	0.186424	29	1	30	1	29	1	29	1	29	0.334383	30	1	30	1	29	1	29	1	29	1	29	1	29	1	29	1	29	0.652732	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	0.885997	29	1	29	0.929089	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	29	1	30	1	29	0.454677	29	0.691969	29	0.986424	29	1	29	1	29	1	30	1	29	0.976897	29	0.579361	29	1	29	1	29	1	29	1	29	1	
241	30	1	30	1	30	1	30	1	29	1	29	1	29	1	29	1	29	0.209617	30	1	29	0.604472	29	1	29	1	29	0.121566	29	1	29	0.479998	29	1	29	0.411077	29	0.970949	29	1	29	1	29	1	29	1	29	1	29	1	29	0.492239	29	1	29	1	29	1	29	1	29	1	29	1	30	1	30	1	29	0.125297	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	30	1	30	1	30	1	29	1	30	1	30	1	30	1	30	1	30	1	29	0.69311	29	0.686841	29	0.673225	29	1	29	1	29	1	29	0.873668	29	1	29	1	29	0.688642	29	0.795652	29	1	29	1	29	1	29	1	29	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.247	30	1	29	0.536316	29	0.88925	30	1	30	1	30	1	29	0.308837	29	1	29	1	29	0.391879	29	1	29	1	30	1	29	1	29	1	30	1	29	1	29	0.594548	29	0.295217	29	0.633051	30	1	29	0.512281	30	1	29	1	29	0.539318	29	0.172773	29	1	29	1	29	1	29	0.141985	30	1	29	1	29	0.00822977	29	0.5037	30	1	30	1	30	1	30	1	29	1	29	1	29	0.506821	30	1	30	1	30	1	29	0.964811	29	1	29	1	29	0.396154	29	1	
242	30	1	30	1	30	1	30	1	29	0.21905	29	1	29	0.715822	29	0.775929	30	1	30	1	30	1	29	1	29	0.292623	30	1	29	1	30	1	29	0.0646394	30	1	30	1	29	1	29	0.759987	29	1	29	0.756662	29	1	29	0.0933551	30	1	29	1	29	1	29	0.370968	29	0.660762	29	1	29	0.871906	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.465755	30	1	30	1	30	1	30	1	30	1	30	1	29	0.311669	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	29	0.24749	30	1	30	1	29	0.848659	29	0.332382	30	1	30	1	29	0.628533	29	1	29	0.528971	29	0.0638332	30	1	30	1	30	1	30	0.722575	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	29	0.316332	30	1	29	0.447164	29	0.637148	30	1	29	1	29	1	30	1	29	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	30	1	30	1	29	0.598392	29	0.043813	29	0.19625	30	1	30	1	29	0.491204	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.150313	30	1	30	1	30	1	30	1	30	1	29	0.463541	29	0.12632	30	1	29	1	
243	30	0.82332	30	1	30	1	30	1	30	1	29	0.518565	30	1	30	1	30	1	30	1	30	1	29	0.217671	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.995745	30	1	29	0.0223265	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	30	0.294108	30	1	30	1	30	1	30	1	30	1	30	1	30	0.637503	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.742273	30	1	30	1	30	1	30	1	30	1	31	1	30	0.818137	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.0138357	30	1	30	1	30	1	30	1	30	1	29	0.13109	29	1	30	1	29	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.409972	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	1	
244	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.0404926	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	30	1	30	1	30	0.716934	30	1	30	1	30	1	31	1	30	0.422825	31	1	30	0.0458013	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	30	0.798034	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.806118	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	29	0.764948	
245	31	1	30	1	30	0.924538	30	0.93737	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	30	1	30	1	31	1	30	1	30	1	30	1	31	1	31	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.982977	31	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.986509	30	1	30	1	30	1	30	1	30	1	30	1	30	0.984955	30	1	30	1	30	1	30	1	30	1	30	1	30	1	
246	31	1	30	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	30	0.0369315	30	1	30	1	30	1	30	0.231791	31	1	31	1	30	1	30	0.50129	30	1	31	1	31	1	30	1	30	1	31	1	30	0.136426	30	0.299047	30	1	31	1	31	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.540707	31	1	31	1	31	1	31	1	30	1	30	1	30	0.894176	30	1	30	1	30	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	
247	31	1	31	1	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	0.520226	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	30	1	31	1	30	0.339419	31	1	31	1	31	1	30	0.748307	31	1	30	0.665728	31	1	31	1	30	0.351327	30	1	31	1	31	1	31	1	30	1	31	1	31	1	31	1	31	1	30	0.566033	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	31	1	31	1	31	1	30	0.0476992	30	1	31	1	30	1	30	1	30	0.200281	31	1	31	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.511999	30	1	30	1	30	0.924383	30	1	30	1	30	1	30	1	30	0.760606	30	1	30	0.797266	30	1	30	1	30	1	30	1	30	1	30	1	30	1	30	0.970615	30	1	30	1	30	1	31	1	30	0.311066	30	0.545757	30	0.838758	30	1	30	1	30	1	31	1	30	0.87835	30	0.469211	30	1	30	1	30	1	30	1	30	1	
248	31	1	31	1	31	1	31	1	30	1	30	1	30	1	30	1	30	0.0679153	31	1	30	0.456326	30	1	30	1	31	1	30	1	30	0.329553	30	1	30	0.27256	30	0.825802	30	1	30	1	30	1	30	1	30	1	30	1	30	0.420637	30	1	30	1	30	1	30	1	30	1	30	1	31	1	31	1	30	0.0349989	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	31	1	31	1	31	1	30	1	31	1	31	1	31	1	31	1	31	1	30	0.564782	30	0.574813	30	0.565357	30	1	30	1	30	0.941012	30	0.8396	30	1	30	1	30	0.557368	30	0.664792	30	1	30	1	30	1	30	1	30	0.899269	31	1	31	1	31	1	31	1	31	1	31	1	30	0.169322	31	1	30	0.387568	30	0.762336	31	1	31	1	31	1	30	0.178168	30	1	30	1	30	0.218647	30	1	30	1	31	1	30	1	30	1	31	1	30	1	30	0.454121	30	0.169659	30	0.505603	31	1	30	0.369936	31	1	30	1	30	0.421572	30	0.0602774	30	1	30	1	30	1	30	0.0632425	31	1	30	1	31	1	30	0.364894	31	1	31	1	31	1	31	1	30	0.894352	30	1	30	0.375628	31	1	31	1	31	1	30	0.86541	30	1	30	1	30	0.349405	30	1	
249	31	1	31	1	31	1	31	1	30	0.0867714	30	1	30	0.664397	30	0.661674	31	1	31	1	31	1	30	1	30	0.133022	31	1	30	0.956988	31	1	31	1	31	1	31	1	30	1	30	0.606749	30	1	30	0.677772	30	0.974266	30	0.00195276	31	1	30	0.994607	30	0.988601	30	0.29337	30	0.594742	30	1	30	0.81665	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.354715	31	1	31	1	31	1	31	1	31	1	31	1	30	0.182453	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	30	0.130828	31	1	31	1	30	0.745621	30	0.17877	31	1	31	1	30	0.472566	30	1	30	0.388608	31	1	31	1	31	1	31	1	31	0.569542	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	30	0.200351	31	1	30	0.313313	30	0.485968	31	1	30	1	30	1	31	1	30	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	31	1	31	1	30	0.523418	31	1	30	0.118446	31	1	31	1	30	0.46897	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.0610694	31	1	31	1	31	1	31	1	31	1	30	0.351346	30	0.00966021	31	1	30	1	
250	31	0.634963	31	1	31	1	31	1	31	1	30	0.413025	31	1	31	1	31	1	31	1	31	1	30	0.0730507	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.867729	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	31	0.175324	31	1	31	1	31	1	31	1	31	1	31	1	31	0.510735	31	1	31	0.968299	31	1	31	1	31	1	31	1	31	1	30	0.882385	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.589116	31	1	31	1	31	1	31	1	31	1	32	1	31	0.670473	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	31	1	30	0.941203	31	1	31	1	31	1	31	1	31	1	31	1	30	0.337364	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	1	
251	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.030123	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	31	1	31	1	31	0.636102	31	1	31	1	31	1	32	1	31	0.287981	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	31	0.637163	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.642231	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	30	0.645539	
252	32	1	31	1	31	0.801633	31	0.81467	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.926627	31	1	31	1	31	1	32	1	32	1	31	1	31	1	32	1	31	1	31	1	31	1	32	1	32	1	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.826179	32	1	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.951933	31	0.893734	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.856377	31	1	31	1	31	1	31	1	31	1	31	1	31	0.852631	31	1	31	1	31	1	31	1	31	1	31	1	31	1	
253	32	1	31	0.949645	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	31	1	31	0.97425	31	1	31	0.132496	32	1	32	1	31	1	31	0.388909	31	1	32	1	32	1	31	1	31	1	32	1	31	0.0105776	31	0.188489	31	1	32	1	32	1	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.369832	32	1	32	1	32	1	32	1	31	1	31	1	31	0.776403	31	1	31	1	31	1	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	
254	32	1	32	1	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	0.378102	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	31	1	32	1	31	0.23926	32	1	32	1	32	1	31	0.617246	32	1	31	0.547846	32	1	32	1	31	0.23978	31	1	32	1	32	1	32	1	31	1	32	1	32	1	32	1	32	1	31	0.457223	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	32	1	31	1	31	1	31	0.0661783	32	1	32	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.371267	31	1	31	1	31	0.806441	31	1	31	1	31	1	31	1	31	0.635215	31	1	31	0.665443	31	1	31	1	31	1	31	1	31	1	31	1	31	1	31	0.890947	31	1	31	0.983319	31	1	32	1	31	0.167455	31	0.399545	31	0.691092	31	1	31	1	31	1	32	1	31	0.779803	31	0.35906	31	1	31	1	31	1	31	1	31	1	
255	32	1	32	1	32	1	32	1	31	1	31	1	31	1	31	1	32	1	32	1	31	0.308181	31	1	31	1	32	1	31	1	31	0.179107	31	0.913318	31	0.134043	31	0.680655	31	1	31	1	31	1	31	1	31	1	31	1	31	0.349034	31	1	31	1	31	1	31	1	31	1	31	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.981369	32	1	32	1	32	1	31	1	32	1	32	1	32	1	32	1	32	1	31	0.436453	31	0.462785	31	0.45749	31	1	31	1	31	0.820645	31	0.805533	31	1	31	1	31	0.426094	31	0.533933	31	1	31	1	31	1	31	1	31	0.760992	32	1	32	1	32	1	32	1	32	1	32	1	31	0.0916444	32	1	31	0.238819	31	0.635421	32	1	32	1	32	1	31	0.0475001	31	1	31	1	31	0.0454153	31	1	31	1	32	1	31	1	31	1	32	1	31	1	31	0.313693	31	0.0441022	31	0.378154	32	1	31	0.22759	32	1	31	1	31	0.303826	32	1	31	1	31	1	31	1	32	1	32	1	31	1	32	1	31	0.226088	32	1	32	1	32	1	32	1	31	0.747224	31	1	31	0.244435	32	1	32	1	32	1	31	0.76601	31	1	31	1	31	0.302656	31	1	
256	32	1	32	1	32	1	32	1	32	1	31	1	31	0.612972	31	0.547419	32	1	32	1	32	1	31	1	32	1	32	1	31	0.849732	32	1	32	1	32	1	32	1	31	1	31	0.453512	31	0.910972	31	0.598883	31	0.836276	32	1	32	1	31	0.914899	31	0.900536	31	0.215772	31	0.528722	31	1	31	0.761394	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.243675	32	1	32	1	32	1	32	1	32	1	32	1	31	0.0532372	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	31	0.0141659	32	1	32	1	31	0.642583	31	0.0251592	32	1	32	1	31	0.316598	31	1	31	0.248244	32	1	32	1	32	1	32	1	32	0.416509	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	31	0.0843697	32	1	31	0.179462	31	0.334788	32	1	31	0.993717	31	1	32	1	31	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	32	1	32	1	31	0.448443	32	1	31	0.0406423	32	1	32	1	31	0.446737	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.239151	32	1	32	1	31	1	
257	32	0.446606	32	1	32	1	32	1	32	1	31	0.307485	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.739713	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	32	0.0565393	32	1	32	1	32	1	32	1	32	1	32	1	32	0.383966	32	1	32	0.846404	32	1	32	1	32	1	32	1	32	1	31	0.744008	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.435959	32	1	32	1	32	1	32	1	32	1	33	1	32	0.522809	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	32	1	31	0.807562	32	1	32	1	32	1	32	1	32	1	32	1	31	0.264756	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	1	
258	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.0197533	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	33	1	32	1	32	1	32	0.555269	32	1	32	1	32	1	33	1	32	0.153138	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	33	1	32	0.476292	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.478345	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	31	0.52613	
259	33	1	32	1	32	0.678728	32	0.691971	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.958198	32	1	32	1	32	1	32	1	32	1	32	1	32	0.817072	32	1	32	1	32	1	33	1	33	1	32	1	32	1	33	1	32	1	32	1	32	1	33	1	33	1	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.669382	33	1	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.817167	32	0.745505	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.726244	32	1	32	1	32	1	32	1	32	1	32	1	32	0.720307	32	1	32	1	32	1	32	1	32	1	32	1	32	1	
260	33	1	32	0.837318	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	33	1	32	1	32	0.883241	32	1	32	0.0332009	33	1	33	1	32	1	32	0.276528	32	1	33	1	33	1	32	1	32	1	33	1	33	1	32	0.0779302	32	1	33	1	33	1	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	0.198957	33	1	33	1	33	1	33	1	32	0.932924	32	1	32	0.65863	32	1	32	1	32	1	33	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	33	1	32	1	32	1	32	1	32	1	32	1	32	1	32	1	
